text,summary
"The apps 'Utilities', 'Utilities', 'Travel', 'Utilities', 'Social_Networking', 'Utilities', 'Utilities', 'Utilities', 'Utilities', 'Travel', 'Travel', 'Utilities', 'Social_Networking', 'Travel', 'Utilities'  are used prior to the prediction. The apps 38, 1430, 889, 199, 5, 199, 1430, 344, 38, 1007, 889, 199, 5, 1007, 199  are used prior to the prediction. On Monday 07 PM. Utilities : 344, 38, 199, 229, 15, 1430, 277, 1042, 34, 97, 281, 710, 1121, 60, 267, 1288, 593, 182, 1283, 46, 618, 74, 382, 80, 72, 1612, 1710, 221, 1837, 1831, 1231, 379, 128, 148, 745, 276, 62, 366, 1824, 818 - Social_Networking : 5, 1, 23, 619, 2, 368, 363, 917, 228, 77, 202, 929, 358, 377, 252, 370, 371, 471, 359 - Lifestyle : 138, 271, 116, 76, 29, 1318, 1548, 1627, 1567, 1157, 247, 555, 387, 384, 381, 389, 652, 126, 1084, 1866, 222, 528, 227 - Travel : 1007, 37, 889, 31, 184, 173, 259, 195, 498, 200, 685, 675, 1275, 1330, 1489 - Music : 10, 209, 354, 394, 408, 407, 417, 676, 626, 289, 287, 492, 508, 1879, 583, 1849, 1667 - Navigation : 9, 41, 4, 290, 309, 606, 756, 723, 447, 928, 657, 658, 115, 559 - Entertainment : 187, 1067, 405, 30, 244, 1749, 1762, 497, 469, 1973, 842, 674 - Shopping : 59, 414, 255, 591, 854, 70, 1472 - Education : 1222. This user is close to Business affairs and Landmark. ",this user will use App 1430
"The apps 'Social_Networking', 'Social_Networking', 'Books', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Utilities', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Utilities', 'Social_Networking', 'Social_Networking', 'Utilities'  are used prior to the prediction. The apps 2, 398, 111, 2, 398, 2, 1643, 398, 2, 398, 2, 1643, 2, 398, 1313  are used prior to the prediction. On Tuesday 06 AM. Utilities : 103, 42, 27, 34, 1181, 248, 68, 15, 736, 275, 348, 1219, 261, 1127, 65, 97, 47, 251, 74, 108, 107, 51, 911, 135, 182, 1246, 185, 1130, 242, 167, 1313, 160, 1093, 80, 52, 987, 64, 1586, 46, 62, 1269, 489, 682, 93, 468, 1643, 60, 78, 589, 132, 585, 1434, 1041, 94, 696, 697, 38, 240, 1612, 1066, 366, 446, 426, 409, 1121, 1683, 277, 325, 342, 601, 534, 745, 1421, 90, 379, 1619, 1705, 807, 1011, 1025, 1292, 1780, 1119, 546, 1054, 148, 150, 207, 1899, 214, 238, 1739, 1719, 1653, 1559, 1521, 1474, 1466, 1432, 1393, 1369, 1353, 1323, 1305, 1226, 1174, 1092, 980, 934, 890, 775, 729, 647, 643, 556, 495, 362, 330, 301, 276, 571 - Social_Networking : 2, 1, 5, 55, 18, 121, 77, 212, 23, 202, 252, 364, 256, 398, 430, 522, 235, 843, 286, 369, 228, 359, 1267, 223, 1232, 372, 619, 371, 368, 358, 376, 243, 461, 1526, 1594, 763 - Music : 10, 289, 415, 209, 287, 1008, 1247, 483, 583, 654, 394, 322, 791, 408, 407, 136, 513, 1849, 417, 676, 1648, 1056, 626, 963, 508, 1644, 1561, 354, 1669, 1667, 1656, 990 - Lifestyle : 29, 126, 17, 33, 491, 389, 387, 384, 381, 227, 79, 172, 351, 528, 523, 783, 613, 799, 413, 974, 768 - Navigation : 4, 9, 41, 8, 82, 662, 606, 115, 1674, 1081 - Entertainment : 30, 98, 390, 497, 1753, 900, 1419, 1381, 986 - News : 12, 765, 53, 217, 19, 810 - Books : 111, 123, 1801, 1847 - Games : 7, 579, 561, 624, 645, 310 - Shopping : 863, 70, 414, 1472, 798, 796, 790, 788, 787, 786, 255, 948 - Travel : 31, 875, 360, 529 - References : 54 - Finance : 192, 333 - Weather : 582, 197. This user is close to Business affairs ,Residence ,Factory ,Shopping and Landmark. ",this user will use App 2
"The apps Entertainment, News, Entertainment, News, Entertainment, News, Entertainment, News, Entertainment, News, Entertainment, News, Entertainment, News, Entertainment  are used prior to the prediction. The apps 7, 67, 7, 67, 7, 67, 7, 67, 7, 67, 7, 67, 7, 67, 7  are used prior to the prediction. On Thursday 06 AM. Communication : 4, 9, 1, 16, 42, 58 - Utilities : 2, 12, 28, 18 - News : 67 - Social_Networking : 8 - Entertainment : 7 - Shopping : 17, 15 - Photo&Video : 13, 34, 31 - References : 20 - Finance : 47 - Navigation : 6. ",this user will use App 67
"The apps 'Social_Networking', 'News', 'News', 'Games', 'News', 'Games', 'News', 'Games', 'News', 'Social_Networking', 'Games', 'Social_Networking', 'Games', 'Social_Networking', 'Games'  are used prior to the prediction. The apps 905, 113, 146, 7, 146, 7, 113, 7, 146, 1, 7, 1, 7, 1, 7  are used prior to the prediction. On Tuesday 02 PM. Social_Networking : 2, 1, 5, 55, 212, 121, 256, 77, 843, 364, 252, 202, 398, 1594, 430, 286, 763, 522, 36, 358, 1267, 376, 371, 228, 368, 363, 370, 377, 929, 23, 1232, 471, 372, 905, 375, 369, 572, 935, 917, 1721, 932, 359, 235, 1967, 1087, 1484, 18, 1491, 619 - Music : 10, 209, 289, 394, 407, 417, 508, 408, 626, 676, 354, 583, 287, 513, 492, 1849, 1404, 1667, 1879 - Utilities : 80, 46, 167, 34, 634, 129, 60, 229, 72, 325, 90, 74, 815, 344, 379, 108, 15, 828, 38, 182, 267, 466, 510, 661, 883, 242, 427, 489, 164, 78, 224, 128, 199, 688, 148, 1253, 97, 571, 563, 820, 350, 1435, 1682, 1590, 382, 1430, 340, 934, 366, 745, 276, 1339, 1090, 105, 277, 1281, 107, 1354, 1876, 1042, 1196, 380, 1227, 426, 1078, 1938, 1496, 547, 1041, 710, 516, 1400, 968, 1466, 281, 926, 1369, 1353, 1350, 62, 251, 201, 221, 830, 714, 556, 274, 1829, 1233, 210, 505, 94, 311, 342, 348, 576, 632, 1710, 485, 1557, 696, 421, 535, 907, 1549, 158, 752, 446, 1121, 1092, 1441, 288, 993, 1323, 836, 865, 1424, 1837, 1950, 585 - News : 21, 327, 113, 19, 12, 26, 146, 53, 425, 472, 614, 565, 1210, 328, 1438, 1759, 1676, 1326, 1535, 525, 1033, 335, 1679, 1128, 1321, 644, 460, 1836 - Lifestyle : 79, 138, 76, 29, 1391, 172, 126, 271, 351, 1508, 247, 246, 635, 413, 381, 387, 708, 555, 384, 389, 176, 766, 353, 613, 116, 528, 1215, 903, 607, 1183, 974, 1318, 1822, 1365, 1567, 652, 1760, 1401, 1096, 222, 227, 1627, 1084, 1157, 1294, 1548, 1866 - Travel : 31, 308, 37, 157, 250, 612, 200, 184, 529, 195, 284, 1007, 889, 259, 1180, 875, 412, 437, 772, 1428, 1241, 1486, 360, 1489, 868 - Games : 7, 300, 310, 664, 561 - Navigation : 4, 9, 41, 82, 115, 717, 559, 8, 532, 606, 1470, 657, 658, 662, 447, 1525, 1740, 290 - Photo&Video : 1179, 1098, 1159, 1166, 139, 439, 237, 320, 1591, 1519, 1110, 1017, 1513, 1374, 1963, 1537, 1889 - Shopping : 70, 255, 418, 591, 536, 854, 924, 232, 747, 1344, 948, 1776, 1158, 1654, 1277, 560, 302 - Weather : 1639, 125, 578, 464, 424, 1030, 462, 964, 757, 476, 1083, 1396, 144, 699 - Entertainment : 30, 705, 1419, 32, 497, 900, 1753, 390, 312, 1897, 1620, 986, 674, 637, 98, 1566 - References : 897, 54, 1099 - Finance : 1122, 402, 266, 558, 401, 554, 343, 649 - Health & Fitness : 592, 718, 1331 - Education : 1222, 334, 504. This user is close to Residence and Shopping. ",this user will use App 113
"The apps Social_Networking, Social_Networking, Social_Networking, Communication, Social_Networking, Communication, Social_Networking, Communication, Social_Networking, Communication, Social_Networking, Communication, Social_Networking, Communication, Social_Networking  are used prior to the prediction. The apps 8, 46, 8, 4, 8, 4, 8, 4, 8, 4, 8, 4, 8, 4, 8  are used prior to the prediction. On Saturday 03 AM. Social_Networking : 46, 8, 3 - Communication : 4, 1, 16, 30 - Utilities : 28, 24, 12, 2 - Entertainment : 7 - Shopping : 17 - Navigation : 6 - References : 20. ",this user will use App 4
"The apps Lifestyle, Social_Networking, Lifestyle, Lifestyle, Lifestyle, Social_Networking, Communication, Social_Networking, Communication, Social_Networking, Communication, Social_Networking, Communication, Social_Networking, Communication  are used prior to the prediction. The apps 70, 8, 70, 70, 70, 8, 16, 8, 16, 8, 16, 8, 16, 8, 16  are used prior to the prediction. On Friday 08 PM. Communication : 16, 4, 35, 30 - Lifestyle : 70, 62 - Social_Networking : 8 - Utilities : 2, 28, 24, 12, 41 - Entertainment : 7 - Photo&Video : 34, 31, 13 - Shopping : 17, 26, 25 - Music : 49 - References : 45 - Navigation : 6. ",this user will use App 8
"The apps Utilities, Utilities, Utilities, Utilities, Utilities, Utilities, Utilities, Utilities, Utilities, Utilities, Utilities, Utilities, Utilities, Utilities, Utilities  are used prior to the prediction. The apps 10, 28, 10, 28, 10, 28, 10, 28, 10, 28, 10, 28, 10, 28, 10  are used prior to the prediction. On Wednesday 05 PM. Utilities : 10, 28, 2, 12, 18 - Communication : 30, 1, 4, 53 - Lifestyle : 76 - Entertainment : 43, 7 - Navigation : 6 - Music : 49 - Shopping : 17 - Social_Networking : 3, 8 - Finance : 37 - References : 20 - Photo&Video : 13. ",this user will use App 28
"The apps 'Social_Networking', 'Lifestyle', 'Lifestyle', 'Utilities', 'Lifestyle', 'Lifestyle', 'Lifestyle', 'Lifestyle', 'Utilities', 'Lifestyle', 'Utilities', 'Utilities', 'Lifestyle', 'Lifestyle', 'Utilities'  are used prior to the prediction. The apps 1, 227, 29, 34, 381, 384, 389, 29, 34, 387, 80, 34, 227, 29, 34  are used prior to the prediction. On Saturday 11 AM. Social_Networking : 2, 77, 1, 202, 252, 522, 398, 235, 5, 286, 1267 - Travel : 31, 157, 284, 1015, 250, 1052, 1180, 360, 875, 529, 308, 612 - Navigation : 9, 4, 290, 309, 41, 756, 470, 8, 1278, 928, 1470, 1465, 115 - Utilities : 34, 167, 221, 426, 164, 1557, 224, 926, 46, 1350, 196, 267, 128, 80, 1281, 74, 366, 382, 60, 1831, 379, 623, 148 - Lifestyle : 29, 76, 1084, 528, 126, 381, 351, 172, 389, 387, 384, 491, 227, 974, 766 - News : 19, 12, 318, 156, 53, 666, 335 - Weather : 464, 578, 1030, 476 - Shopping : 70, 747, 255, 414, 59, 232, 1472, 854, 591, 948, 518 - Finance : 89, 455, 1616, 1565 - Entertainment : 30, 842, 312, 469, 497, 706, 674 - Music : 287. This user is close to Business affairs ,Government and Shopping. ",this user will use App 528
"The apps 'Social_Networking', 'Social_Networking', 'Navigation', 'Social_Networking', 'Navigation', 'Social_Networking', 'Navigation', 'Social_Networking', 'Navigation', 'Social_Networking', 'Navigation', 'Navigation', 'Social_Networking', 'Social_Networking', 'Navigation'  are used prior to the prediction. The apps 2, 77, 41, 2, 41, 2, 9, 2, 9, 2, 41, 9, 77, 2, 309  are used prior to the prediction. On Friday 11 AM. Social_Networking : 2, 1, 5, 23, 252, 398, 55, 235, 18, 77, 202, 36, 763, 568, 522, 1491, 572, 471, 228, 619, 369, 212, 286, 448, 1087, 843, 372, 368, 430, 1532, 1967, 364, 370, 256, 359, 121, 1594, 917, 932, 375 - Utilities : 15, 105, 952, 210, 1315, 229, 103, 42, 1219, 68, 238, 185, 201, 52, 1418, 182, 167, 27, 1339, 832, 51, 632, 90, 753, 93, 205, 325, 242, 909, 34, 64, 208, 80, 74, 158, 495, 164, 349, 60, 729, 362, 221, 1041, 826, 46, 1619, 224, 276, 1313, 1121, 78, 1416, 466, 107, 736, 1283, 148, 207, 338, 745, 890, 1480, 1683, 72, 1146, 132, 47, 1011, 1474, 315, 440, 593, 643, 1705, 688, 702, 342, 563, 263, 1305, 277, 1906, 1899, 1643, 586, 587, 589, 934, 1636, 1931, 1095, 1769, 704, 1521, 1804, 824, 716, 262, 489, 1502, 245, 1288, 288, 1992, 1343, 1369, 1227, 350, 1375, 366, 379, 1195, 1406, 1421, 426, 435, 135, 128, 261, 1028 - Lifestyle : 126, 17, 271, 76, 116, 33, 138, 79, 523, 1318, 1548, 613, 1627, 1567, 413, 1157, 384, 768, 777, 381 - Music : 10, 361, 354, 289, 209, 508, 407, 791, 394, 408, 676, 583, 287, 483, 1644, 1849, 1056, 417, 626, 654, 136, 628, 1404 - Navigation : 9, 4, 309, 41, 290, 8, 756, 896, 1736, 662, 115, 853, 532 - Games : 7, 1680, 1701, 300, 1599, 579, 329, 310, 561 - News : 26, 603, 264, 1160, 24, 493, 1128, 614, 19, 1515, 472, 425, 1321, 1425 - Entertainment : 98, 1753, 30, 543, 187, 390, 1897, 684, 1067, 1762, 312, 423 - Shopping : 70, 356, 854, 948, 786, 591, 232, 803, 801, 255, 796 - Travel : 31, 529, 360, 612, 875 - Photo&Video : 139, 1374, 646 - Finance : 1407, 1550 - Books : 111, 1632 - References : 54 - Business : 1538 - Weather : 1603. This user is close to Business affairs ,Life service ,Residence ,Government ,Factory ,Shopping and Landmark. ",this user will use App 9
"The apps 'Social_Networking', 'Social_Networking', 'Lifestyle', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Navigation', 'Lifestyle', 'Social_Networking', 'Social_Networking', 'Navigation', 'Lifestyle', 'Navigation', 'Lifestyle'  are used prior to the prediction. The apps 2, 1, 17, 18, 2, 55, 18, 8, 17, 2, 55, 8, 17, 8, 17  are used prior to the prediction. On Monday 06 AM. Utilities : 103, 42, 27, 34, 1181, 248, 68, 15, 736, 275, 348, 1219, 261, 1127, 65, 97, 47, 251, 74, 108, 107, 51, 911, 135, 182, 1246, 185, 1130, 242, 167, 1313, 160, 1093, 80, 52, 987, 64, 1586, 46, 62, 1269, 489, 682, 93, 468, 1643, 60, 78, 589, 132, 585, 1434, 1041, 94, 696, 697, 38, 240, 1612, 1066, 366, 446, 426, 409, 1121, 1683, 277, 325, 342, 601, 534, 745, 1421, 90, 379, 1619, 1705, 807, 1011, 1025, 1292, 1780, 1119, 546, 1054, 148, 150, 207, 1899, 214, 238, 1739, 1719, 1653, 1559, 1521, 1474, 1466, 1432, 1393, 1369, 1353, 1323, 1305, 1226, 1174, 1092, 980, 934, 890, 775, 729, 647, 643, 556, 495, 362, 330, 301, 276, 571 - Social_Networking : 2, 1, 5, 55, 18, 121, 77, 212, 23, 202, 252, 364, 256, 398, 430, 522, 235, 843, 286, 369, 228, 359, 1267, 223, 1232, 372, 619, 371, 368, 358, 376, 243, 461, 1526, 1594, 763 - Music : 10, 289, 415, 209, 287, 1008, 1247, 483, 583, 654, 394, 322, 791, 408, 407, 136, 513, 1849, 417, 676, 1648, 1056, 626, 963, 508, 1644, 1561, 354, 1669, 1667, 1656, 990 - Lifestyle : 29, 126, 17, 33, 491, 389, 387, 384, 381, 227, 79, 172, 351, 528, 523, 783, 613, 799, 413, 974, 768 - Navigation : 4, 9, 41, 8, 82, 662, 606, 115, 1674, 1081 - Entertainment : 30, 98, 390, 497, 1753, 900, 1419, 1381, 986 - News : 12, 765, 53, 217, 19, 810 - Books : 111, 123, 1801, 1847 - Games : 7, 579, 561, 624, 645, 310 - Shopping : 863, 70, 414, 1472, 798, 796, 790, 788, 787, 786, 255, 948 - Travel : 31, 875, 360, 529 - References : 54 - Finance : 192, 333 - Weather : 582, 197. This user is close to Business affairs ,Residence ,Factory ,Shopping and Landmark. ",this user will use App 8
"The apps Navigation, Communication, Communication, Communication, Communication, Games, Communication, Communication, Communication, Communication, Communication, Utilities, Communication, Utilities, Entertainment  are used prior to the prediction. The apps 6, 16, 4, 16, 4, 39, 4, 16, 4, 16, 4, 2, 1, 2, 7  are used prior to the prediction. On Saturday 01 AM. Communication : 4, 16, 1, 51, 9, 42 - Utilities : 2, 28, 12, 18, 41 - Social_Networking : 8, 3 - Photo&Video : 34, 31 - Shopping : 17, 15, 44 - Entertainment : 7, 43 - Games : 39, 71 - Navigation : 6 - Music : 40 - Finance : 27 - Health & Fitness : 48 - References : 20 - Lifestyle : 38. ",this user will use App 1
"The apps 'Utilities', 'Social_Networking', 'Utilities', 'Social_Networking', 'Utilities', 'Social_Networking', 'Utilities', 'Utilities', 'Utilities', 'Social_Networking', 'Utilities', 'Social_Networking', 'Utilities', 'Social_Networking', 'Utilities'  are used prior to the prediction. The apps 15, 23, 15, 23, 15, 23, 15, 277, 15, 23, 15, 23, 15, 23, 15  are used prior to the prediction. On Monday 09 AM. Social_Networking : 23, 5, 1, 2, 369, 370, 376, 372, 377, 368, 371, 358, 375, 471, 77, 363, 202, 619, 359, 522, 228, 929, 932, 252, 935, 1491, 905, 763, 398, 1484, 1267, 917 - Utilities : 15, 277, 105, 210, 80, 1121, 1710, 201, 909, 158, 753, 1041, 1824, 46, 547, 221, 1169, 74, 1607, 688, 489, 1416, 982, 904, 702, 745, 182, 108, 128, 1281, 1350, 1090, 379, 1253, 1219, 295, 148, 571, 563, 366, 934, 38 - Music : 10, 209, 289, 417, 408, 626, 513, 394, 354, 407, 1849, 676, 583, 1667, 508, 1404 - Entertainment : 187, 405, 1067, 1762, 1749 - Photo&Video : 237, 439, 1889, 1963, 1159, 1179 - Games : 168, 580, 475, 715 - Lifestyle : 126, 172, 227, 351, 708, 766 - Navigation : 9, 559, 1081 - Travel : 250, 284, 1180 - Books : 965, 1825, 1987, 1681 - Shopping : 969, 70, 1044, 255, 1074, 948, 882 - References : 54. This user is close to Medical care ,Business affairs ,Life service ,Sports ,Residence ,Factory ,Shopping ,Restaurant and Education. ",this user will use App 23
"The apps 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Games', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking'  are used prior to the prediction. The apps 512, 762, 512, 762, 512, 762, 512, 7, 512, 762, 512, 762, 512, 762, 512  are used prior to the prediction. On Monday 07 PM. Social_Networking : 512, 762, 5, 1, 55 - Games : 7, 278, 561, 310 - Utilities : 64, 120, 34, 150, 107, 42, 73, 47, 251, 51, 938, 1700, 103, 52, 1968, 362, 643, 479, 378, 68, 961 - Finance : 192, 333 - Navigation : 4, 9, 49 - Lifestyle : 227, 17. This user is close to Residence ,Shopping and Restaurant. ",this user will use App 762
"The apps 'Navigation', 'Social_Networking', 'Travel', 'Travel', 'Utilities', 'Navigation', 'Travel', 'Travel', 'Travel', 'Travel', 'Travel', 'Travel', 'Travel', 'Travel', 'Travel'  are used prior to the prediction. The apps 9, 1, 685, 498, 46, 9, 675, 685, 498, 685, 498, 675, 685, 498, 685  are used prior to the prediction. On Tuesday 12 PM. Travel : 173, 498, 685, 675, 1275 - Navigation : 9, 4, 41, 8, 115, 1470 - Utilities : 1219, 78, 182, 46, 74, 745, 276, 60, 42, 550, 934, 68, 148, 1231, 710, 350, 556, 263, 571, 51, 47, 366, 1011 - Entertainment : 524, 1485, 30, 1806, 1419, 900, 497, 98, 312 - Social_Networking : 1 - Music : 287 - References : 54. This user is close to Business affairs and Residence. ",this user will use App 498
"The apps Social_Networking, Social_Networking, Social_Networking, Social_Networking, Social_Networking, Social_Networking, Social_Networking, Social_Networking, Social_Networking, Social_Networking, Social_Networking, Social_Networking, Social_Networking, Social_Networking, Social_Networking  are used prior to the prediction. The apps 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3  are used prior to the prediction. On Sunday 02 PM. Communication : 4, 16, 1, 11, 9 - Social_Networking : 21, 3, 23 - Utilities : 2, 10, 5, 12, 18 - Entertainment : 7 - Shopping : 17 - Photo&Video : 13 - Navigation : 6. ",this user will use App 21
"The apps Social_Networking, Communication, Social_Networking, Utilities, Communication, Shopping, Shopping, Communication, Social_Networking, Communication, Social_Networking, Communication, Utilities, Social_Networking, Communication  are used prior to the prediction. The apps 8, 1, 3, 12, 1, 36, 36, 1, 8, 1, 8, 1, 69, 8, 1  are used prior to the prediction. On Friday 07 PM. Communication : 1, 16, 9, 60, 4, 42, 51 - Utilities : 69, 41, 28, 2, 18, 12 - Shopping : 36, 17, 15 - Social_Networking : 8, 3 - Music : 40, 22 - Navigation : 6 - Lifestyle : 38, 62 - Entertainment : 43, 52 - References : 20 - Photo&Video : 31, 34 - Finance : 27. ",this user will use App 2
"The apps 'Utilities', 'News', 'Utilities', 'News', 'News', 'Travel', 'News', 'Travel', 'Travel', 'News', 'Navigation', 'News', 'News', 'News', 'News'  are used prior to the prediction. The apps 80, 50, 80, 104, 50, 173, 1459, 173, 498, 50, 9, 104, 50, 104, 50  are used prior to the prediction. On Wednesday 12 PM. Travel : 31, 37, 498, 173, 685, 675, 184, 200, 259, 889, 1275, 1007, 195, 1489, 360, 529, 612, 875, 1486, 308 - Navigation : 9, 290, 4, 41, 309, 756, 928, 82, 1465 - Utilities : 199, 344, 38, 83, 281, 1430, 1042, 221, 499, 80, 229, 576, 1212, 60, 907, 242, 1231, 1850, 700, 46, 1450, 481, 74, 968, 148, 1645, 61, 276 - News : 50, 104, 1459, 808, 1856 - Social_Networking : 5, 1, 2, 202, 77, 522, 286, 252, 1267 - Lifestyle : 271, 116, 138, 1567, 1627, 1548, 1157, 1318 - Sports : 391, 91 - References : 54. This user is close to Residence. ",this user will use App 1459
"The apps Communication, Shopping, Communication, Shopping, Communication, Shopping, Communication, Shopping, Communication, Shopping, Communication, Shopping, Communication, Shopping, Communication  are used prior to the prediction. The apps 4, 17, 4, 17, 4, 17, 4, 17, 4, 17, 4, 17, 4, 17, 4  are used prior to the prediction. On Friday 04 PM. Communication : 16, 4, 58, 51 - Social_Networking : 8, 21, 23 - Utilities : 28, 12, 41, 18 - Photo&Video : 31, 34, 13 - Lifestyle : 38, 62 - Shopping : 17, 26, 15, 25 - Entertainment : 7 - Navigation : 6 - Music : 22, 49 - References : 20, 45. ",this user will use App 17
